"date","location","location_type","location_code","location_code_type","data_type","value"
2020-03-04,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_recovered",NA
2020-03-04,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_death",NA
2020-03-04,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_tested",NA
2020-03-04,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_confirmed",2
2020-03-04,"BL","Canton of Switzerland","CH.BL","gn_a1_code","new_hosp",NA
2020-03-04,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_hosp",1
2020-03-04,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_icu",NA
2020-03-04,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_vent",NA
2020-03-04,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_recovered",NA
2020-03-04,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_death",NA
2020-03-04,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_tested",NA
2020-03-04,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_confirmed",3
